PersonID;CourseID;CourseStartDate;Percentuale completamento
2680;225;30/06/1992;0,74
2681;333;28/01/2019;0,02
2682;137;12/08/2019;0,74
2683;182;03/07/2022;0,34
2684;177;30/06/1990;0,19
2685;351;17/09/2017;0,39
2686;159;20/05/2014;0,27
2687;483;31/01/2008;0,86
2688;371;17/08/2004;0,09
2689;39;04/03/1999;0,21
2690;157;11/02/2016;0,49
2691;220;27/01/2012;0,50
2692;228;26/07/2024;0,50
2693;237;15/12/2019;0,58
2694;68;17/04/2024;0,45
2695;236;07/04/2022;0,08
2696;136;25/05/2019;0,70
2697;260;09/11/2021;0,74
2698;515;16/07/2007;0,87
2699;436;20/11/2004;0,26
2700;394;04/05/2020;0,11
2701;183;22/02/2021;0,56
2702;567;15/12/2019;0,05
2703;542;13/06/2023;0,17
2704;406;18/06/2014;0,17
2705;67;06/02/2020;0,69
2706;188;03/07/2020;0,22
2707;123;07/10/2016;0,98
2708;500;26/01/2007;0,87
2709;150;15/05/2023;0,10
2710;247;12/10/2012;0,71
2711;535;24/01/2016;0,96
2712;497;14/08/2023;0,63
2713;368;01/03/2020;0,67
2714;73;12/06/2010;0,10
2715;40;07/05/2023;0,20
2716;52;04/02/2019;0,67
2717;297;09/10/2008;0,35
2718;255;05/05/2002;0,44
2719;263;20/01/2022;0,03
2720;161;24/08/2023;0,97
2721;578;10/06/2014;0,83
2722;505;28/05/2023;0,02
2723;510;31/08/2015;0,61
2724;448;26/10/1998;0,86
2725;65;04/03/2021;0,40
2726;274;24/11/2019;0,80
2727;256;12/06/1996;0,48
2728;287;28/05/2020;0,40
2729;386;20/03/2009;0,36
2730;115;29/05/2019;0,39
2731;513;02/07/2021;0,81
2732;18;02/12/2016;0,35
2733;524;10/03/2006;0,81
2734;271;29/12/2022;0,21
2735;10;15/04/2023;0,29
2736;229;23/10/2019;0,46
2737;7;18/03/2022;0,30
2738;521;04/08/2011;0,53
2739;566;24/09/2014;0,92
2740;592;24/07/2012;0,29
2741;603;19/12/2015;0,51
2742;456;08/08/2009;0,09
2743;226;27/08/2012;0,67
2744;319;15/03/2017;0,46
2745;300;27/12/2017;0,26
2746;222;15/12/2021;0,89
2747;335;03/11/2020;0,86
2748;268;09/06/2023;0,18
2749;273;08/02/2007;0,45
2750;454;17/01/2000;0,34
2751;86;15/11/2014;0,31
2752;569;27/12/2009;0,86
2753;181;22/05/2019;0,05
2754;271;01/11/2017;0,41
2755;378;02/09/2022;0,51
2756;70;02/06/2018;0,06
2757;198;09/01/2021;0,89
2758;624;07/10/2017;0,47
2759;598;30/11/2015;0,80
2760;258;22/11/2022;0,81
2761;606;03/09/2012;0,83
2762;199;23/01/2022;0,38
2763;468;30/07/2022;0,34
2764;510;14/02/2014;0,92
2765;357;29/06/2019;0,38
2766;580;22/04/2019;0,99
2767;202;09/01/2019;0,50
2768;107;29/06/2023;0,14
2769;241;14/10/2013;0,15
2770;564;25/04/2004;0,67
2771;433;24/12/2021;0,27
2772;89;30/01/2012;0,59
2773;225;14/09/2020;0,69
2774;298;28/10/2018;0,11
2775;379;10/07/2024;0,69
2776;47;17/07/2004;0,35
2777;255;28/05/2010;0,86
2778;38;30/05/2018;0,62
2779;257;18/01/2007;0,97
2780;151;17/05/2018;0,71
2781;357;16/06/2020;0,23
2782;210;11/05/2023;0,47
2783;208;29/07/2021;0,61
2784;42;26/11/2021;0,63
2785;240;25/09/2001;0,36
2786;20;10/06/2019;0,14
2787;249;18/03/2019;0,47
2788;93;01/02/2018;0,62
2789;49;19/10/2018;0,97
2790;151;13/10/2014;0,48
2791;102;25/02/2016;0,02
2792;233;11/12/2021;0,64
2793;45;29/05/2019;0,80
2794;20;11/08/1998;0,09
2795;574;08/09/1999;0,45
2796;8;16/01/2021;0,88
2797;108;30/11/2020;0,37
2798;413;28/06/2020;0,29
2799;394;28/02/2022;0,46
2800;280;29/08/2000;0,87
2801;484;27/05/2018;0,74
2802;568;03/01/2009;0,51
2803;123;25/08/2017;0,90
2804;199;15/01/2005;0,94
2805;101;31/07/2021;0,88
2806;390;10/08/2018;0,64
2807;229;28/11/2021;0,03
2808;592;30/07/2021;0,09
2809;520;17/11/2017;0,24
2810;602;09/12/2023;0,94
2811;239;14/04/2024;0,96
2812;452;18/04/2023;0,35
2813;508;29/05/2020;0,80
2814;563;01/10/1989;0,69
2815;50;15/11/2019;0,47
2816;401;14/10/1993;0,98
2817;582;31/01/2003;0,38
2818;122;05/01/2018;1,00
2819;419;03/05/2024;0,11
2820;97;29/05/2005;0,15
2821;599;07/02/2020;0,90
2822;16;04/03/2018;0,13
2823;274;19/06/2016;0,90
2824;67;28/07/2024;0,95
2825;529;30/01/2018;0,96
2826;504;30/12/2012;0,46
2827;244;17/10/2021;0,29
2828;114;02/08/2022;0,94
2829;532;24/11/2008;0,50
2830;531;21/02/2020;0,17
2831;267;14/09/2008;0,38
2832;368;21/04/2018;0,90
2833;414;29/09/2022;0,40
2834;19;13/08/2015;0,92
2835;191;27/03/2013;0,55
2836;326;17/09/2019;0,08
2837;192;30/01/2016;0,80
2838;582;12/12/2020;0,10
2839;574;04/12/1996;0,57
2840;329;15/03/2015;0,97
2841;161;14/11/2022;0,21
2842;225;08/12/2022;1,00
2843;335;01/05/2023;0,45
2844;625;09/05/2022;0,05
2845;356;26/01/2024;0,82
2846;313;29/01/2021;0,41
2847;27;01/12/2015;0,48
2848;362;08/05/2015;0,45
2849;374;02/12/2020;0,13
2850;400;03/12/2014;0,96
2851;110;27/12/2004;0,86
2852;248;30/05/2021;0,96
2853;158;12/12/2021;0,72
2854;422;14/12/2020;0,10
2855;567;29/01/2017;0,18
2856;273;23/10/2022;0,31
2857;576;28/11/2008;0,60
2858;245;08/03/2015;0,86
2859;270;09/11/2023;1,00
2860;75;11/11/2010;0,99
2861;358;13/04/2020;0,54
2862;114;27/11/2009;0,01
2863;593;18/01/2013;0,69
2864;548;05/10/2015;0,95
2865;261;02/07/2024;0,97
2866;82;22/03/2022;0,36
2867;520;21/01/2019;0,60
2868;311;18/10/2021;0,70
2869;332;07/11/2015;0,48
2870;488;06/04/2023;0,03
2871;427;01/04/2022;0,73
2872;371;23/06/2011;0,56
2873;401;24/05/2015;0,78
2874;438;21/05/2021;0,37
2875;279;31/12/2015;0,06
2876;91;21/01/2022;0,82
2877;477;07/02/2007;0,93
2878;351;21/05/2013;0,47
2879;378;27/10/2013;0,32
2880;187;23/06/2004;0,26
2881;211;23/06/2021;0,50
2882;181;20/09/2001;0,98
2883;78;21/11/2022;0,21
2884;600;18/06/2003;0,07
2885;166;19/10/2014;0,61
2886;427;26/01/2020;0,67
2887;293;30/03/2020;0,70
2888;176;16/01/2024;0,82
2889;24;03/03/2019;0,11
2890;419;27/05/2018;0,81
2891;494;21/03/2024;0,42
2892;178;24/04/2016;0,76
2893;527;22/01/2023;0,50
2894;584;03/01/2015;0,41
2895;48;07/09/2009;0,71
2896;181;08/09/2015;0,74
2897;72;01/11/2023;0,32
2898;436;13/02/2023;0,34
2899;585;22/11/2015;0,96
2900;13;04/02/2022;0,86
2901;621;18/01/2002;1,00
2902;305;02/07/2020;0,94
2903;243;19/09/2018;0,60
2904;401;31/05/1998;0,45
2905;407;13/01/2024;0,17
2906;398;02/08/2010;0,73
2907;561;03/06/2022;0,30
2908;303;22/01/2020;0,98
2909;47;11/06/2010;0,73
2910;534;13/09/2003;0,79
2911;264;03/12/2010;0,21
2912;15;26/11/1997;0,35
2913;108;17/07/2024;0,00
2914;220;17/06/2010;0,52
2915;585;20/06/2005;0,76
2916;274;15/02/2022;0,07
2917;306;12/02/2021;0,58
2918;437;12/01/2022;0,81
2919;571;09/02/2024;0,02
2920;387;30/04/2023;0,60
2921;272;30/08/2009;0,67
2922;105;18/12/2013;0,13
2923;390;03/04/1998;0,35
2924;463;04/05/2023;0,31
2925;619;13/10/2015;0,73
2926;610;29/10/2017;0,25
2927;81;27/05/2020;0,29
2928;392;30/08/2009;0,19
2929;207;24/05/2022;0,23
2930;454;17/11/2018;0,08
2931;428;12/08/2024;0,96
2932;328;28/01/2023;0,91
2933;571;25/01/2005;0,18
2934;516;21/12/2003;0,14
2935;594;15/07/2008;0,57
2936;536;22/10/2004;0,49
2937;604;01/06/2016;0,81
2938;501;03/07/2014;0,63
2939;275;01/04/2002;0,80
2940;460;31/12/2010;0,97
2941;347;15/07/2018;0,70
2942;504;09/10/2022;0,46
2943;611;28/03/2021;0,78
2944;39;26/09/2012;0,63
2945;577;25/08/2023;0,69
2946;30;08/12/2013;0,89
2947;471;04/07/2023;0,88
2948;37;29/12/2013;0,74
2949;378;28/02/2013;0,64
2950;628;11/12/2013;0,50
2951;400;21/10/2023;0,03
2952;480;11/09/2013;0,83
2953;17;02/08/2018;0,49
2954;287;11/01/1995;0,42
2955;579;14/04/2019;0,80
2956;465;23/11/2016;0,07
2957;437;07/09/2023;0,93
2958;209;11/06/2014;0,42
2959;105;24/11/2023;0,23
2960;21;19/10/2013;0,45
2961;464;21/08/2015;0,46
2962;130;25/08/2004;0,18
2963;240;16/11/2016;0,99
2964;10;14/02/2024;0,30
2965;374;18/04/2015;0,56
2966;182;24/08/1999;0,72
2967;45;15/10/2007;0,80
2968;136;16/09/2010;0,36
2969;301;23/07/2017;0,89
2970;448;10/06/2020;0,06
2971;236;13/08/2019;0,91
2972;351;25/07/2009;0,61
2973;61;01/09/2016;0,70
2974;357;16/03/2017;0,47
2975;563;13/02/2023;0,83
2976;527;18/09/2015;0,87
2977;492;18/07/2014;0,54
2978;379;29/09/2000;0,09
2979;99;23/02/2020;0,14
2980;335;06/06/2018;0,37
2981;560;14/07/2016;0,27
2982;587;25/01/2004;0,61
2983;65;11/10/2016;0,47
2984;178;12/08/2023;0,23
2985;129;16/10/2009;0,27
2986;74;10/01/2019;0,15
2987;520;23/10/2017;0,68
2988;284;31/12/2021;0,03
2989;384;11/09/2018;0,63
2990;498;05/07/2023;0,36
2991;246;05/03/2021;0,36
2992;590;30/11/2010;0,76
2993;58;21/03/2017;0,54
2994;138;02/06/2009;0,29
2995;437;30/09/2014;0,74
2996;57;21/03/2015;0,28
2997;555;10/06/2005;0,68
2998;206;07/03/2015;0,08
2999;388;02/01/2005;0,80
3000;460;03/03/2007;0,80
3001;603;27/03/2022;0,30
3002;451;10/01/2022;0,77
3003;571;08/12/2022;0,21
3004;75;06/03/2024;0,13
3005;128;11/02/2016;0,66
3006;474;15/09/2018;0,67
3007;11;26/02/2002;0,97
3008;350;26/04/2018;0,95
3009;42;10/04/2023;0,57
3010;512;17/04/2024;1,00
3011;485;23/11/2022;0,12
3012;276;02/12/2020;0,26
3013;423;16/04/2017;0,36
3014;305;26/04/1994;0,33
3015;580;28/03/2010;0,06
3016;370;11/11/2022;0,56
3017;557;20/11/2021;0,12
3018;482;22/08/1994;0,61
3019;506;29/09/2016;0,38
3020;543;17/12/2022;0,84
3021;103;08/10/2021;0,88
3022;234;10/07/2018;0,94
3023;121;05/04/2022;0,88
3024;389;02/05/2004;0,07
3025;339;12/07/2016;0,02
3026;319;11/03/2023;0,86
3027;461;23/12/2020;0,56
3028;628;10/09/2019;0,86
3029;270;14/06/2023;0,01
3030;492;30/11/1986;0,98
3031;463;02/01/2006;0,94
3032;418;16/09/1998;0,33
3033;273;25/03/2020;0,77
3034;359;25/10/2015;0,51
3035;579;15/09/2005;0,15
3036;324;07/10/2008;0,07
3037;17;03/02/2009;0,70
3038;432;12/06/2010;0,41
3039;304;13/09/2010;0,28
3040;153;11/11/2018;0,46
3041;460;30/01/2023;0,35
3042;206;29/12/2022;0,69
3043;331;11/03/2021;0,20
3044;574;19/06/2020;0,16
3045;292;12/12/2018;0,91
3046;321;22/05/2014;0,68
3047;65;25/02/2019;0,49
3048;8;24/05/2002;0,07
3049;407;07/05/2023;0,16
3050;447;21/01/2024;0,77
3051;252;14/03/2022;0,24
3052;299;26/10/2023;0,44
3053;80;05/05/1995;0,86
3054;90;06/05/2019;0,34
3055;316;09/10/2020;0,24
3056;276;22/06/2016;0,33
3057;256;09/03/2020;0,86
3058;179;28/02/2017;0,79
3059;569;27/10/2000;0,91
3060;80;17/08/1999;0,75
3061;583;05/10/2017;0,76
3062;315;03/08/2019;0,05
3063;470;07/03/2012;0,23
3064;544;26/12/2005;0,73
3065;563;11/06/2005;0,81
3066;69;07/02/2014;0,90
3067;566;07/09/2002;0,61
3068;168;20/09/2012;0,01
3069;541;18/02/2014;0,26
3070;144;15/02/2022;0,23
3071;318;03/09/1997;0,06
3072;538;07/12/2011;0,14
3073;390;20/01/2023;0,57
3074;320;11/10/2023;0,69
3075;573;19/09/1999;0,75
3076;2;11/03/2023;0,59
3077;161;09/08/2014;0,29
3078;609;09/02/1997;0,44
3079;581;10/11/2018;0,06
3080;569;31/07/2022;0,19
3081;396;03/09/2021;0,45
3082;10;18/04/2005;0,68
3083;497;07/09/2014;1,00
3084;577;26/09/2001;0,36
3085;55;10/09/1999;0,73
3086;271;07/07/2017;0,17
3087;471;04/11/2020;0,90
3088;5;09/08/2022;0,44
3089;539;20/02/2017;0,48
3090;475;29/03/2023;0,95
3091;70;05/03/2015;0,04
3092;43;25/07/2021;0,75
3093;604;21/03/2024;0,60
3094;156;11/01/2021;0,50
3095;420;22/10/2016;0,46
3096;535;24/11/2018;0,40
3097;258;19/08/2021;0,79
3098;586;14/10/2024;0,61
3099;189;15/04/2023;0,63
3100;182;06/01/2021;0,92
3101;260;12/09/2018;0,91
3102;354;18/09/2022;0,01
3103;185;30/01/2021;0,08
3104;342;01/05/2023;0,23
3105;57;14/01/2024;0,97
3106;425;26/01/2008;0,77
3107;231;13/02/2024;0,20
3108;99;28/01/2010;0,74
3109;200;08/12/2023;0,23
3110;268;04/08/2024;0,00
3111;314;18/01/2010;0,56
3112;572;26/12/2021;0,56
3113;479;06/08/1996;0,12
3114;499;11/11/2023;0,29
3115;611;31/05/2023;0,77
3116;163;03/04/2024;0,81
3117;424;29/04/2018;0,40
3118;627;06/05/1997;0,47
3119;130;23/11/2012;0,31
3120;372;16/09/2011;0,44
3121;133;19/08/2016;0,17
3122;7;11/07/2017;0,73
3123;340;23/04/1998;0,33
3124;146;23/09/2023;0,05
3125;499;31/08/2003;0,55
3126;141;08/05/2024;0,52
3127;131;27/01/2023;0,67
3128;543;30/06/2008;0,52
3129;114;20/02/2017;1,00
3130;484;13/10/2024;0,83
3131;251;15/08/1990;0,54
3132;488;06/09/2013;0,16
3133;303;05/03/2022;0,61
3134;545;23/03/2019;0,54
3135;25;21/07/2022;0,12
3136;26;10/10/2021;0,31
3137;359;07/08/2019;0,15
3138;156;25/03/2014;0,11
3139;606;01/01/2015;0,66
3140;363;07/09/2022;0,18
3141;298;28/06/1994;0,37
3142;501;09/07/2020;0,72
3143;268;02/02/2011;0,98
3144;25;11/05/2003;0,95
3145;297;31/01/2018;0,45
3146;541;05/04/2020;0,77
3147;84;27/02/1987;0,98
3148;392;27/12/2010;0,22
3149;316;17/01/2020;0,64
3150;98;08/12/2020;0,39
3151;522;12/11/2013;0,55
3152;410;27/10/2021;0,38
3153;619;13/10/2020;0,35
3154;284;05/05/1988;0,09
3155;329;05/04/2017;0,24
3156;180;04/01/2024;0,73
3157;502;07/08/2022;0,44
3158;163;25/03/2023;0,11
3159;163;14/09/2014;0,04
3160;100;15/08/2018;0,65
3161;434;10/02/2023;0,21
3162;378;11/10/2003;0,18
3163;473;27/10/2004;0,11
3164;362;21/03/2011;0,87
3165;443;17/12/2014;0,15
3166;480;13/10/2024;0,90
3167;520;04/07/2021;0,79
3168;56;15/09/2001;0,54
3169;239;01/06/2023;0,81
3170;142;11/03/2009;0,49
3171;315;29/12/1995;0,83
3172;112;17/11/2019;0,40
3173;38;23/08/2020;0,18
3174;536;20/06/2005;0,97
3175;584;30/11/2022;0,87
3176;208;29/05/2020;0,62
3177;621;28/08/2013;0,17
3178;59;21/02/2022;0,29
3179;115;31/05/2010;0,34
3180;378;28/09/2021;0,69
3181;394;30/11/2020;0,27
3182;32;28/05/2017;0,97
3183;214;24/01/2022;0,31
3184;187;17/02/2002;0,42
3185;101;14/08/2017;0,05
3186;245;13/10/2021;0,24
3187;374;02/11/2023;0,97
3188;319;22/01/2013;0,07
3189;544;14/01/2015;0,94
3190;530;02/03/2002;0,62
3191;217;19/03/2006;0,30
3192;535;28/06/2019;0,41
3193;418;07/09/2020;0,37
3194;249;10/07/2021;0,15
3195;196;27/11/2012;0,96
3196;399;20/09/2023;0,47
3197;345;12/08/2023;0,89
3198;433;30/10/2019;0,80
3199;24;03/11/1997;0,25
3200;46;18/07/2018;0,90
3201;224;20/09/1999;0,49
3202;299;24/09/2013;0,05
3203;329;25/10/2020;0,14
3204;392;25/05/2022;0,33
3205;524;21/01/2016;0,76
3206;509;27/05/2022;0,20
3207;31;22/12/2019;0,50
3208;547;19/06/2009;0,82
3209;551;23/08/2020;0,23
3210;127;17/08/2020;0,59
3211;142;31/07/2002;0,90
3212;139;02/10/2023;0,43
3213;174;20/11/2019;0,28
3214;394;20/02/2018;0,17
3215;453;26/04/2002;0,92
3216;520;08/03/2024;0,64
3217;79;25/06/2024;0,57
3218;571;19/11/2013;0,31
3219;88;30/11/1996;0,19
3220;96;26/03/2021;0,20
3221;211;07/05/2023;0,32
3222;282;03/09/2021;0,29
3223;147;16/07/2021;0,08
3224;381;07/11/2023;0,10
3225;411;09/10/2019;0,46
3226;591;24/12/2005;0,85
3227;357;22/01/2011;0,93
3228;592;27/04/1997;0,84
3229;41;15/12/2016;0,55
3230;360;03/11/1997;0,38
3231;243;25/01/1991;0,69
3232;285;09/08/2021;0,09
3233;491;04/10/2017;0,12
3234;102;06/03/2007;0,75
3235;255;03/05/1998;0,41
3236;35;23/10/2023;0,76
3237;379;08/03/2004;0,88
3238;218;11/09/2003;0,11
3239;536;20/07/2021;0,63
3240;241;03/11/2023;0,64
3241;369;06/09/2021;0,45
3242;507;06/07/2014;0,25
3243;469;27/11/2008;0,78
3244;567;18/02/2024;0,72
3245;299;07/08/2016;0,43
3246;357;05/12/2020;0,61
3247;456;28/10/2008;0,25
3248;68;23/08/2016;0,33
3249;23;13/01/2024;0,23
3250;131;30/08/2023;0,71
3251;185;04/04/2023;0,99
3252;421;14/08/2022;0,75
3253;72;06/07/2016;0,39
3254;513;17/12/2019;0,96
3255;256;05/01/2010;0,37
3256;448;15/02/2021;0,62
3257;135;10/09/2016;0,03
3258;165;07/09/2002;0,96
3259;98;18/01/2005;0,28
3260;434;08/06/2022;0,31
3261;575;01/07/2018;0,94
3262;295;30/05/2016;0,69
3263;544;20/09/2016;0,67
3264;156;20/02/2014;0,38
3265;354;13/03/2020;0,08
3266;59;29/09/2013;0,99
3267;375;05/10/2018;0,89
3268;556;17/09/2015;0,51
3269;308;02/12/1988;0,72
3270;278;22/12/2019;0,83
3271;19;11/09/2020;0,37
3272;187;01/08/2019;0,75
3273;332;02/05/2019;0,85
3274;333;17/12/2018;0,59
3275;251;22/07/2017;0,93
3276;226;19/11/2011;0,31
3277;578;04/06/2020;0,67
3278;325;02/12/2016;0,17
3279;110;07/06/2010;0,50
3280;91;18/04/2023;0,72
3281;326;02/07/1991;0,64
3282;538;25/07/2024;0,55
3283;400;20/09/2022;0,13
3284;282;02/06/2015;0,13
3285;393;27/09/2022;0,36
3286;79;02/12/2005;0,04
3287;75;04/10/2016;0,41
3288;118;25/09/1995;0,91
3289;220;22/10/2008;0,08
3290;538;05/11/2019;0,23
3291;453;14/06/2000;0,65
3292;335;03/10/2022;0,96
3293;123;28/07/2019;0,43
3294;525;12/05/2021;0,10
3295;123;31/08/2017;0,15
3296;537;30/12/2010;0,70
3297;220;04/10/2022;0,63
3298;329;19/07/2024;0,57
3299;345;23/08/2022;0,21
3300;207;28/12/2015;0,55
3301;120;15/11/1989;0,20
3302;431;29/03/2016;0,70
3303;597;07/05/2022;0,21
3304;170;20/12/1997;0,21
3305;316;15/10/2016;0,95
3306;620;19/12/2020;0,61
3307;462;20/11/2013;0,82
3308;229;22/12/2001;0,66
3309;211;15/10/2012;0,13
3310;83;02/02/2014;0,34
3311;82;23/04/2013;0,87
3312;473;28/12/2008;0,51
3313;128;11/08/2021;0,82
3314;188;31/05/1991;0,63
3315;97;05/08/2001;0,90
3316;214;28/02/2024;0,77
3317;522;14/01/2008;0,31
3318;188;16/12/2014;0,62
3319;264;07/03/2011;0,04
3320;428;26/07/2010;0,56
3321;123;20/12/2020;0,90
3322;499;20/08/2022;0,84
3323;523;06/09/2000;0,98
3324;14;23/09/2018;0,60
3325;87;26/04/2024;0,09
3326;533;28/04/2024;0,26
3327;602;27/03/2023;0,22
3328;303;22/06/2013;0,34
3329;583;08/03/1993;0,41
3330;573;24/11/2021;0,85
3331;228;21/04/2001;0,60
3332;217;26/04/2007;0,68
3333;314;10/02/2023;0,10
3334;354;27/10/2012;0,08
3335;300;03/06/2014;0,67
3336;618;19/02/2005;0,15
3337;493;11/01/2002;0,46
3338;267;17/10/2016;0,56
3339;307;16/09/2007;0,54
3340;609;18/12/2019;0,19
3341;531;12/11/2019;0,22
3342;503;16/07/1995;0,99
3343;102;16/04/2024;0,86
3344;120;27/06/2022;0,43
3345;448;23/12/2017;0,11
3346;161;11/11/2016;0,85
3347;370;22/12/2002;0,19
3348;441;29/09/2023;0,24
3349;354;06/06/2019;0,15
3350;402;16/11/2007;0,17
3351;84;19/04/2018;0,63
3352;231;21/05/2021;0,96
3353;354;13/07/2019;0,66
3354;462;12/10/2022;0,34
3355;455;05/06/2007;0,68
3356;219;15/09/2002;0,04
3357;607;04/09/2020;0,88
3358;387;12/10/2015;0,97
3359;330;23/06/2020;0,42
3360;503;23/12/2017;0,25
3361;476;14/10/2015;0,92
3362;99;22/04/2021;0,87
3363;500;06/06/2023;0,60
3364;379;05/01/2014;0,61
3365;136;04/07/2015;0,22
3366;222;21/04/2008;0,64
3367;111;31/12/2018;0,23
3368;139;09/03/2024;0,16
3369;409;24/12/2006;0,70
3370;204;21/05/2023;0,15
3371;409;21/12/2013;0,51
3372;434;26/07/2022;0,45
3373;396;12/07/2022;0,80
3374;437;20/01/2015;0,19
3375;350;10/10/2023;0,42
3376;417;25/07/2021;0,28
3377;107;25/02/2019;0,05
3378;130;14/03/1996;0,86
3379;275;28/08/2022;0,18
3380;157;15/10/2023;0,51
3381;183;25/01/2012;0,78
3382;625;02/02/2015;0,71
3383;186;05/09/2015;0,41
3384;498;04/09/2020;0,45
3385;533;05/01/2016;0,19
3386;221;30/05/2022;0,88
3387;331;18/09/2014;0,12
3388;157;30/03/2008;0,20
3389;590;21/12/2015;0,91
3390;87;26/09/2017;0,03
3391;494;22/11/2019;0,70
3392;419;03/01/2023;0,51
3393;44;01/12/2012;0,47
3394;95;23/02/2011;0,51
3395;347;21/02/2015;0,54
3396;35;11/03/2020;0,27
3397;591;18/02/2017;0,45
3398;595;27/11/2019;0,76
3399;440;17/09/2023;0,07
3400;576;03/04/2018;0,02
3401;619;09/04/2016;0,23
3402;338;20/09/2017;0,04
3403;627;01/11/2018;0,05
3404;247;22/09/1997;0,68
3405;473;29/09/1994;0,58
3406;409;28/07/2023;0,14
3407;147;18/05/2017;0,96
3408;20;28/04/2020;0,69
3409;155;09/11/2020;0,70
3410;104;16/12/2021;0,11
3411;396;09/02/2018;0,06
3412;564;29/10/2022;0,36
3413;88;25/06/2014;0,03
3414;16;01/07/2021;0,97
3415;62;14/12/1987;0,92
3416;336;11/03/2009;0,47
3417;148;06/06/2020;0,79
3418;510;07/02/2016;0,57
3419;107;07/11/2020;0,45
3420;217;18/02/2023;0,02
3421;245;21/02/2017;0,84
3422;409;09/02/2022;0,22
3423;285;17/11/2020;0,00
3424;493;10/08/2009;0,85
3425;330;24/06/2022;0,37
3426;54;19/07/2002;0,74
3427;202;16/01/2010;0,80
3428;291;18/04/2019;0,62
3429;423;03/07/2013;0,38
3430;360;10/03/2023;0,65
3431;324;10/11/2008;0,46
3432;262;03/10/2015;0,79
3433;38;28/01/2020;0,75
3434;365;03/05/2023;0,11
3435;502;09/10/2022;0,25
3436;475;17/09/2009;1,00
3437;61;13/11/2023;0,69
3438;483;28/07/2022;0,52
3439;4;06/06/2022;0,55
3440;428;03/08/2021;0,61
3441;150;03/01/2021;0,22
3442;202;12/04/2018;0,05
3443;140;27/05/2014;0,62
3444;404;05/06/2023;0,64
3445;610;08/08/2020;0,83
3446;180;07/04/2018;0,68
3447;463;07/11/2016;0,42
3448;284;25/09/2017;0,33
3449;398;07/02/1997;0,66
3450;372;13/08/2015;0,44
3451;534;21/06/2020;0,92
3452;401;04/12/2019;0,07
3453;62;17/12/2012;0,01
3454;293;26/09/2010;0,56
3455;114;06/10/1995;0,02
3456;268;20/01/2008;0,65
3457;111;20/05/2015;0,07
3458;83;19/06/2006;0,60
3459;571;26/08/2016;0,72
3460;235;12/07/2000;0,50
3461;345;25/08/2014;0,93
3462;566;23/12/2023;0,58
3463;564;09/11/2023;0,69
3464;175;13/02/2016;0,47
3465;611;12/11/2020;0,72
3466;214;04/04/2023;0,28
3467;99;07/04/2015;1,00
3468;627;18/02/2011;0,27
3469;26;28/07/2023;0,07
3470;170;23/10/2023;0,95
3471;478;01/08/2016;0,73
3472;214;02/06/2006;0,24
3473;143;11/08/2000;0,47
3474;308;18/07/2021;0,55
3475;287;14/04/2015;0,14
3476;253;02/05/2022;0,59
3477;584;30/05/2023;0,63
3478;580;18/09/2004;0,50
3479;554;17/10/2010;0,86
3480;620;06/12/2014;0,64
3481;355;04/01/2021;0,51
3482;342;04/02/2023;0,16
3483;125;07/09/2021;0,68
3484;484;21/04/2003;0,87
3485;313;15/12/2021;0,75
3486;303;21/07/2003;0,70
3487;329;24/02/2018;0,73
3488;276;02/02/2004;0,73
3489;545;02/10/2009;0,65
3490;98;24/05/2016;0,10
3491;624;13/12/2008;0,82
3492;545;26/04/2000;0,48
3493;462;17/06/2017;0,94
3494;400;05/01/2019;0,83
3495;257;23/06/2001;0,47
3496;179;10/06/1998;0,18
3497;555;22/03/2021;0,73
3498;262;19/04/2020;0,96
3499;519;27/12/2017;0,28
3500;203;18/02/2021;0,54
3501;398;09/03/2010;0,79
3502;196;26/01/1999;0,78
3503;371;06/10/2000;0,26
3504;491;02/01/2019;0,44
3505;275;01/08/2008;0,94
3506;543;16/01/2023;0,48
3507;177;16/12/1997;0,75
3508;381;24/12/2001;0,39
3509;448;24/09/2011;0,30
3510;10;13/09/2022;0,89
3511;23;26/06/2019;0,75
3512;234;15/06/2003;0,98
3513;45;07/08/2021;0,81
3514;493;06/02/2002;0,42
3515;78;19/01/2021;0,38
3516;82;16/05/2021;0,04
3517;285;25/10/2017;0,02
3518;591;05/08/2007;0,45
3519;142;05/12/2020;0,58
3520;334;02/05/2023;0,94
3521;533;25/02/2016;0,26
3522;40;30/01/1996;0,40
3523;128;12/11/2014;0,07
3524;220;02/07/2023;0,64
3525;5;21/10/2004;0,36
3526;455;31/08/2018;0,74
3527;254;06/06/2013;0,48
3528;227;13/02/2004;0,78
3529;296;11/04/2022;0,73
3530;436;05/03/2006;0,56
3531;169;27/05/2010;0,78
3532;278;15/06/1998;0,18
3533;619;26/03/2014;0,30
3534;11;18/12/2010;0,32
3535;595;22/04/2023;0,57
3536;140;03/12/2020;0,69
3537;604;09/05/2020;0,13
3538;148;30/05/2021;0,11
3539;223;05/10/2018;0,95
3540;150;18/09/2000;0,73
3541;156;11/03/2024;0,90
3542;260;30/08/2014;0,61
3543;476;05/09/2016;0,21
3544;561;05/10/2017;0,28
3545;609;20/09/2022;0,75
3546;17;30/10/2022;0,22
3547;321;07/08/2012;0,25
3548;214;18/05/1997;0,25
3549;513;20/07/2005;0,25
3550;362;02/06/2020;0,52
3551;389;15/01/2021;0,35
3552;307;26/04/2006;0,94
